Date,Hash/Parent Hash,Amount,Receiver,"Fee, Gwei"
10/28/2022 21:23,0x054e2273b9c38ee87cd6861209ae82227321c63ffc6bf195954ca480844e3001,1000000000,Excoino,575461.3161
10/27/2022 17:29,0xfd3e040a49d959806127bff61e908843f5aca9e00b850b089f9f6f8dd6fccc3d,1000000000,Excoino,282486.181
10/26/2022 20:06,0xcccda159ca2f790bee95004031fe49a7aa532c39ecff1bd4cdd9b94eca6c2818,530000000,Excoino,546209.9129
10/26/2022 15:30,0x9d7a8c31c5a85276e4dc1d3800e28237ede9b1c3617d6dc0b97586332ea1d382,360000000,Excoino,763335.4959
10/26/2022 12:51,0xd2a5602e2ec815ee3929a91e0aef5a38039e562b24c6867adf332900ee27073b,790000000,Excoino,287290.7294
10/26/2022 9:20,0x360b0a89bfc6cd406afe8aa33cfbae578dd1ea37ce773e44112b07241aad5fa1,800000000,Excoino,327114.014
10/26/2022 5:39,0x3d29974c34226d653a398a851b1e2ba8b77c67381631123edacd95fd54cbe8b8,840000000,Excoino,211632.9584
10/25/2022 17:38,0x45c55fa91e627921e08f360c239e9f756812e812750e0ac8645dcd73bc91042d,850000000,Excoino,708744.2483
10/24/2022 8:09,0x2787b5f15a1210a95e34ae6a26b24eb3e1c06256eaa19fbe094d7f4dfe2d9c32,1000000000,Excoino,247681.4254
10/23/2022 21:43,0xbc6b092dd55f9e11e0be1a8ed8e2e131803bc2f7ca7b88564909a80b022bd351,1000000000,Excoino,264411.6068
10/23/2022 4:40,0x0fd0db61710afdd2f0358ad88b2a81125772b485f3024a537a35d2adf507c074,1000000000,Excoino,291145.4922
10/20/2022 20:00,0xc9d7149fc04b13e88ed490e9325e1f7ec83db4e23865cb67a871f8123ee9f2f5,900000000,Excoino,824149.0238
10/20/2022 18:06,0x3585a011423804f2fdd91b5057b484a392830354215edb309642abf0f2c3aa29,600000000,Excoino,865353.4115
10/20/2022 12:20,0x7727694d15f9e3e2c9ac5b9c74b3903557e75b5979069647b0c204140b4a31d0,200000000,Excoino,502494.4611
10/20/2022 6:49,0x165ac52f8d9bc5e5090c81032ed94335b6967aa5e9541908b2aabc57f2d4d7a1,500000000,Excoino,469516.2546
10/19/2022 22:31,0x9cc8cc5ea2749957be508cc989fa3e1776f7f032d6b7487fc947b8de25309bd5,300000000,Excoino,713466.2673
10/18/2022 17:57,0x6a4d8cd8d59df8acda43a949b8de9eb439ab51ff2c0de70968cd5abc4d5b5f1a,380000000,Excoino,685435.4331
10/18/2022 12:01,0xa0fb4a7aee73732ea1338e07ae7f3270220403edcddc245611405b420cc955bf,1500000000,Excoino,364864.3689
10/17/2022 6:57,0xeb6ccb45f27435675a3f7f3e566ff49a405580e62f2496499d6725563494ac90,1000000000,Excoino,265774.0198
10/16/2022 21:01,0x32ef0b942b85f1f3be6cc597458a7e531f1ad5cd9ad931044af931b7f1f8b6c9,420000000,Excoino,346603.9939
10/16/2022 9:24,0x6b0e633430b7be2f30a63d9599bbf7fa2759031e8f8489bf3a92501da0b6fd87,800000000,Excoino,316425.3363
